archive,container,entry,family,w,h,fmt,payload_size,payload_abs,archive_entry_offset_hex,archive_entry_size,decoded,png_path,image_sha1,decode_error
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_4,paint_scheme_preview,256,256,DXT5,65536,5445208,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_5,paint_scheme_preview,256,256,DXT5,65536,5510776,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_2,paint_scheme_preview,256,256,DXT5,65536,5576344,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_3,paint_scheme_preview,256,256,DXT5,65536,5641912,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_1,paint_scheme_preview,256,256,DXT5,65536,5707480,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_8,paint_scheme_preview,256,256,DXT5,65536,5773048,0xF091778,5906859,1,,,
0,BASESCHEMETHUMBNAILS.ARC,CAREER_TOYOTA_9,paint_scheme_preview,256,256,DXT5,65536,5838616,0xF091778,5906859,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,mk,team_logos,256,256,DXT5,65536,952,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1325,team_logos,256,256,DXT5,65536,66520,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1335,team_logos,256,256,DXT5,65536,132088,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1355,team_logos,256,256,DXT5,65536,197656,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1340,team_logos,256,256,DXT5,65536,263224,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,ms,team_logos,256,256,DXT5,65536,328792,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_5762,team_logos,256,256,DXT5,65536,394360,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1341,team_logos,256,256,DXT5,65536,459928,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_10518,team_logos,256,256,DXT5,65536,525496,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_11444,team_logos,256,256,DXT5,65536,591064,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1354,team_logos,256,256,DXT5,65536,656632,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_25381,team_logos,256,256,DXT5,65536,722200,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1336,team_logos,256,256,DXT5,65536,787768,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1352,team_logos,256,256,DXT5,65536,853336,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1331,team_logos,256,256,DXT5,65536,918904,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_2495,team_logos,256,256,DXT5,65536,984472,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1351,team_logos,256,256,DXT5,65536,1050040,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1349,team_logos,256,256,DXT5,65536,1115608,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_1326,team_logos,256,256,DXT5,65536,1181176,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,TEAM_8739,team_logos,256,256,DXT5,65536,1246744,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,mk__r41,team_logos,256,256,DXT5,65536,1312312,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,CUSTOM,team_logos,256,256,DXT5,65536,1377880,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,PAINTSCHEME_CAREERCAR,team_logos,256,256,DXT5,65536,1443448,0xF633928,1575138,1,,,
0,2DRIVERSELECTMENUIMAGE.ARC,PAINTSCHEME_RESTRICTED,team_logos,256,256,DXT5,65536,1509016,0xF633928,1575138,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_ALL,track_select,1024,256,DXT5,262144,1240,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_12290,track_select,1024,256,DXT5,262144,263416,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_5407,track_select,1024,256,DXT5,262144,525592,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_5415,track_select,1024,256,DXT5,262144,787768,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_5418,track_select,1024,256,DXT5,262144,1049944,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1859,track_select,1024,256,DXT5,262144,1312120,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_2631,track_select,1024,256,DXT5,262144,1574296,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1628,track_select,1024,256,DXT5,262144,1836472,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1632,track_select,1024,256,DXT5,262144,2098648,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1636,track_select,1024,256,DXT5,262144,2360824,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1658,track_select,1024,256,DXT5,262144,2623000,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1670,track_select,1024,256,DXT5,262144,2885176,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_2439,track_select,1024,256,DXT5,262144,3147352,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1250,track_select,1024,256,DXT5,262144,3409528,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_22671,track_select,1024,256,DXT5,262144,3671704,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1690,track_select,1024,256,DXT5,262144,3933880,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1181,track_select,1024,256,DXT5,262144,4196056,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1187,track_select,1024,256,DXT5,262144,4458232,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1198,track_select,1024,256,DXT5,262144,4720408,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1459,track_select,1024,256,DXT5,262144,4982584,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1212,track_select,1024,256,DXT5,262144,5244760,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1222,track_select,1024,256,DXT5,262144,5506936,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1225,track_select,1024,256,DXT1,131072,5769112,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_12748,track_select,1024,256,DXT5,262144,5900216,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1529,track_select,1024,256,DXT5,262144,6162392,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_2777,track_select,1024,256,DXT5,262144,6424568,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_2523,track_select,1024,256,DXT5,262144,6686744,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_2527,track_select,1024,256,DXT5,262144,6948920,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_11232,track_select,1024,256,DXT5,262144,7211096,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_1762,track_select,1024,256,DXT5,262144,7473272,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_5349,track_select,1024,256,DXT5,262144,7735448,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_11242,track_select,1024,256,DXT5,262144,7997624,0xF7B4210,8522760,1,,,
0,TRACKDETAILIMAGES.ARC,WORLD_9726,track_select,1024,256,DXT5,262144,8259800,0xF7B4210,8522760,1,,,
0,MAP_LASVEGASCR000.ARC,IMG_MAP,track_logos_maps,256,156,DXT5,65536,344,0x10437040,82542,1,,,
0,MAP_LASVEGASCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,65912,0x10437040,82542,1,,,
0,MAP_LASVEGASCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,70040,0x10437040,82542,1,,,
0,MAP_LASVEGASCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,74168,0x10437040,82542,1,,,
0,MAP_LASVEGASCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,78296,0x10437040,82542,1,,,
0,MAP_NEWHAMPSHIRECR000.ARC,IMG_MAP,track_logos_maps,256,107,FMT_0x15,131072,344,0x1046F520,148078,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_NEWHAMPSHIRECR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,131448,0x1046F520,148078,1,,,
0,MAP_NEWHAMPSHIRECR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,135576,0x1046F520,148078,1,,,
0,MAP_NEWHAMPSHIRECR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,139704,0x1046F520,148078,1,,,
0,MAP_NEWHAMPSHIRECR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,143832,0x1046F520,148078,1,,,
0,MAP_KANSASCR000.ARC,IMG_MAP,track_logos_maps,256,159,FMT_0x15,163840,344,0x10493790,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_KANSASCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x10493790,180846,1,,,
0,MAP_KANSASCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x10493790,180846,1,,,
0,MAP_KANSASCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x10493790,180846,1,,,
0,MAP_KANSASCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x10493790,180846,1,,,
0,MAP_MICHIGANCR000.ARC,IMG_MAP,track_logos_maps,256,127,FMT_0x15,131072,344,0x104BFA00,148078,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_MICHIGANCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,131448,0x104BFA00,148078,1,,,
0,MAP_MICHIGANCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,135576,0x104BFA00,148078,1,,,
0,MAP_MICHIGANCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,139704,0x104BFA00,148078,1,,,
0,MAP_MICHIGANCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,143832,0x104BFA00,148078,1,,,
0,MAP_PHOENIXCR000.ARC,IMG_MAP,track_logos_maps,256,148,DXT5,65536,344,0x104E3C70,82542,1,,,
0,MAP_PHOENIXCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,65912,0x104E3C70,82542,1,,,
0,MAP_PHOENIXCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,70040,0x104E3C70,82542,1,,,
0,MAP_PHOENIXCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,74168,0x104E3C70,82542,1,,,
0,MAP_PHOENIXCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,78296,0x104E3C70,82542,1,,,
0,MAP_ATLANTACR000.ARC,IMG_MAP,track_logos_maps,256,141,FMT_0x15,163840,344,0x104F7EE0,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_ATLANTACR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x104F7EE0,180846,1,,,
0,MAP_ATLANTACR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x104F7EE0,180846,1,,,
0,MAP_ATLANTACR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x104F7EE0,180846,1,,,
0,MAP_ATLANTACR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x104F7EE0,180846,1,,,
0,MAP_BRISTOLCR000.ARC,IMG_MAP,track_logos_maps,256,152,DXT5,65536,344,0x105483C0,82542,1,,,
0,MAP_BRISTOLCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,65912,0x105483C0,82542,1,,,
0,MAP_BRISTOLCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,70040,0x105483C0,82542,1,,,
0,MAP_BRISTOLCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,74168,0x105483C0,82542,1,,,
0,MAP_BRISTOLCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,78296,0x105483C0,82542,1,,,
0,MAP_DOVERCR000.ARC,IMG_MAP,track_logos_maps,256,131,FMT_0x15,163840,344,0x1055C630,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_DOVERCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x1055C630,180846,1,,,
0,MAP_DOVERCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x1055C630,180846,1,,,
0,MAP_DOVERCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x1055C630,180846,1,,,
0,MAP_DOVERCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x1055C630,180846,1,,,
0,MAP_WATKINSGLENCR000.ARC,IMG_MAP,track_logos_maps,256,130,FMT_0x15,163840,344,0x105888A0,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_WATKINSGLENCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x105888A0,180846,1,,,
0,MAP_WATKINSGLENCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x105888A0,180846,1,,,
0,MAP_WATKINSGLENCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x105888A0,180846,1,,,
0,MAP_WATKINSGLENCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x105888A0,180846,1,,,
0,MAP_RICHMONDCR000.ARC,IMG_MAP,track_logos_maps,256,142,FMT_0x15,163840,344,0x105D8D80,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_RICHMONDCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x105D8D80,180846,1,,,
0,MAP_RICHMONDCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x105D8D80,180846,1,,,
0,MAP_RICHMONDCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x105D8D80,180846,1,,,
0,MAP_RICHMONDCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x105D8D80,180846,1,,,
0,MAP_MARTINSVILLECR000.ARC,IMG_MAP,track_logos_maps,256,107,FMT_0x15,131072,344,0x10619260,148078,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_MARTINSVILLECR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,131448,0x10619260,148078,1,,,
0,MAP_MARTINSVILLECR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,135576,0x10619260,148078,1,,,
0,MAP_MARTINSVILLECR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,139704,0x10619260,148078,1,,,
0,MAP_MARTINSVILLECR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,143832,0x10619260,148078,1,,,
0,MAP_DAYTONACR000.ARC,IMG_MAP,track_logos_maps,256,133,FMT_0x15,163840,344,0x1063D4D0,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_DAYTONACR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x1063D4D0,180846,1,,,
0,MAP_DAYTONACR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x1063D4D0,180846,1,,,
0,MAP_DAYTONACR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x1063D4D0,180846,1,,,
0,MAP_DAYTONACR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x1063D4D0,180846,1,,,
0,MAP_HOMESTEADCR000.ARC,IMG_MAP,track_logos_maps,256,120,DXT5,32768,344,0x10669740,49774,1,,,
0,MAP_HOMESTEADCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,33144,0x10669740,49774,1,,,
0,MAP_HOMESTEADCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,37272,0x10669740,49774,1,,,
0,MAP_HOMESTEADCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,41400,0x10669740,49774,1,,,
0,MAP_HOMESTEADCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,45528,0x10669740,49774,1,,,
0,MAP_POCONOCR000.ARC,IMG_MAP,track_logos_maps,256,153,FMT_0x15,163840,344,0x106759B0,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_POCONOCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x106759B0,180846,1,,,
0,MAP_POCONOCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x106759B0,180846,1,,,
0,MAP_POCONOCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x106759B0,180846,1,,,
0,MAP_POCONOCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x106759B0,180846,1,,,
0,MAP_TALLADEGACR000.ARC,IMG_MAP,track_logos_maps,256,133,FMT_0x15,163840,344,0x106DA100,180846,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_TALLADEGACR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,164216,0x106DA100,180846,1,,,
0,MAP_TALLADEGACR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,168344,0x106DA100,180846,1,,,
0,MAP_TALLADEGACR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,172472,0x106DA100,180846,1,,,
0,MAP_TALLADEGACR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,176600,0x106DA100,180846,1,,,
0,MAP_CHICAGOLANDCR000.ARC,IMG_MAP,track_logos_maps,256,165,FMT_0x15,196608,344,0x10706370,213614,0,,,Unsupported resource format FMT_0x15; raw export only
0,MAP_CHICAGOLANDCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,196984,0x10706370,213614,1,,,
0,MAP_CHICAGOLANDCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,201112,0x10706370,213614,1,,,
0,MAP_CHICAGOLANDCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,205240,0x10706370,213614,1,,,
0,MAP_CHICAGOLANDCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,209368,0x10706370,213614,1,,,
0,MAP_TEXASCR000.ARC,IMG_MAP,track_logos_maps,256,148,DXT5,65536,344,0x1073A5E0,82542,1,,,
0,MAP_TEXASCR000.ARC,IMG_BLIP_PLAYER,track_logos_maps,32,32,DXT5,4096,65912,0x1073A5E0,82542,1,,,
0,MAP_TEXASCR000.ARC,IMG_BLIP_FIRST,track_logos_maps,32,32,DXT5,4096,70040,0x1073A5E0,82542,1,,,
0,MAP_TEXASCR000.ARC,IMG_BLIP_OTHERS,track_logos_maps,32,32,DXT5,4096,74168,0x1073A5E0,82542,1,,,
0,MAP_TEXASCR000.ARC,IMG_ARROW,track_logos_maps,32,32,DXT5,4096,78296,0x1073A5E0,82542,1,,,
0,TRACK_FACTS_IMG_12290.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10872318,393572,1,,,
0,TRACK_FACTS_IMG_12290.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10872318,393572,1,,,
0,TRACK_FACTS_IMG_5403.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x108D2480,393572,1,,,
0,TRACK_FACTS_IMG_5403.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x108D2480,393572,1,,,
0,TRACK_FACTS_IMG_5407.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x109325E8,393572,1,,,
0,TRACK_FACTS_IMG_5407.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x109325E8,393572,1,,,
0,TRACK_FACTS_IMG_5415.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10992750,393572,1,,,
0,TRACK_FACTS_IMG_5415.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10992750,393572,1,,,
0,TRACK_FACTS_IMG_24873.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x109F28B8,393572,1,,,
0,TRACK_FACTS_IMG_24873.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x109F28B8,393572,1,,,
0,TRACK_FACTS_IMG_5418.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10A52A20,393572,1,,,
0,TRACK_FACTS_IMG_5418.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10A52A20,393572,1,,,
0,TRACK_FACTS_IMG_24875.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10AB2B88,393572,1,,,
0,TRACK_FACTS_IMG_24875.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10AB2B88,393572,1,,,
0,TRACK_FACTS_IMG_24544.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10B12CF0,393572,1,,,
0,TRACK_FACTS_IMG_24544.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10B12CF0,393572,1,,,
0,TRACK_FACTS_IMG_1859.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10B72E58,393572,1,,,
0,TRACK_FACTS_IMG_1859.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10B72E58,393572,1,,,
0,TRACK_FACTS_IMG_2631.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10BD2FC0,393572,1,,,
0,TRACK_FACTS_IMG_2631.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10BD2FC0,393572,1,,,
0,TRACK_FACTS_IMG_24546.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10C33128,393572,1,,,
0,TRACK_FACTS_IMG_24546.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10C33128,393572,1,,,
0,TRACK_FACTS_IMG_1628.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10C93290,393572,1,,,
0,TRACK_FACTS_IMG_1628.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10C93290,393572,1,,,
0,TRACK_FACTS_IMG_1632.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10CF33F8,393572,1,,,
0,TRACK_FACTS_IMG_1632.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10CF33F8,393572,1,,,
0,TRACK_FACTS_IMG_1636.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10D53560,393572,1,,,
0,TRACK_FACTS_IMG_1636.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10D53560,393572,1,,,
0,TRACK_FACTS_IMG_1658.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10DB36C8,393572,1,,,
0,TRACK_FACTS_IMG_1658.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10DB36C8,393572,1,,,
0,TRACK_FACTS_IMG_24704.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10E13830,393572,1,,,
0,TRACK_FACTS_IMG_24704.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10E13830,393572,1,,,
0,TRACK_FACTS_IMG_1670.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10E73998,393572,1,,,
0,TRACK_FACTS_IMG_1670.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10E73998,393572,1,,,
0,TRACK_FACTS_IMG_2439.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10ED3B00,393572,1,,,
0,TRACK_FACTS_IMG_2439.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10ED3B00,393572,1,,,
0,TRACK_FACTS_IMG_1250.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10F33C68,393572,1,,,
0,TRACK_FACTS_IMG_1250.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10F33C68,393572,1,,,
0,TRACK_FACTS_IMG_22671.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10F93DD0,393572,1,,,
0,TRACK_FACTS_IMG_22671.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10F93DD0,393572,1,,,
0,TRACK_FACTS_IMG_24724.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x10FF3F38,393572,1,,,
0,TRACK_FACTS_IMG_24724.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x10FF3F38,393572,1,,,
0,TRACK_FACTS_IMG_24726.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x110540A0,393572,1,,,
0,TRACK_FACTS_IMG_24726.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x110540A0,393572,1,,,
0,TRACK_FACTS_IMG_24728.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x110B4208,393572,1,,,
0,TRACK_FACTS_IMG_24728.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x110B4208,393572,1,,,
0,TRACK_FACTS_IMG_1690.ARC,TrackFactsIcon,track_select,512,256,DXT5,131072,248,0x11114370,393572,1,,,
0,TRACK_FACTS_IMG_1690.ARC,TrackFactsTrackImg,track_select,512,512,DXT5,262144,131352,0x11114370,393572,1,,,
