class,uid,assigned_type,assigned_key,call_offset,UID,ScriptName,BaseColour,Name,Driver,DefaultLocked,Custom,Package,World,Rookie,Season,InSeasonPass,Date,UnlockCodes,BaseLayerID
LIVERIE_c,18805,,18805,0x13303,18805,DLC_LIV_87_NEMECHEK_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1126, S_DRIVER_J_NEMECHEK, None, False, True, FrontRowJoe87, 129106177, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,18806,,18806,0x1334B,18806,DLC_LIV_88_EARNHARDT_JR_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, True, DaleJr, 129106177, True, True)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,18807,,18807,0x13393,18807,DLC_LIV_93_KVAPIL_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(2847, S_DRIVER_T_KVAPIL, None, False, True, TravisKvapil, 129106177, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,18808,,18808,0x133DB,18808,DLC_LIV_95_SPEED_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1415, S_DRIVER_S_SPEED, None, False, True, scottspeed, 129106177, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,18809,,18809,0x13423,18809,DLC_LIV_98_MCDOWELL_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1400, S_DRIVER_M_MCDOWELL, None, False, True, Mc_Driver, 129106177, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,18810,,18810,0x1346B,18810,DLC_LIV_99_EDWARDS_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,18811,,18811,0x134B3,18811,DLC_LIV_9_AMBROSE_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1085, S_DRIVER_M_AMBROSE, None, False, True, MarcosAmbrose, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,21908,,21908,0x134FB,21908,TELEMETRYCHEVROLET2013,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12601, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(18812),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21909,,21909,0x13543,21909,TELEMETRYFORD2013,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12609, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(18812),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21910,,21910,0x1358B,21910,TELEMETRYTOYOTA2013,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12610, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(18812),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21911,,21911,0x135D3,21911,TELEMETRYDODGE2013,"BaseColour_c(0, 0, 180)",S_LIV_PRIMARY,"DRIVER_c(12608, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(18812),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21943,,21943,0x1361B,21943,DLC_LIV_17_STENHOUSE_JR_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(7175, S_DRIVER_R_STENHOUSE_JR, None, False, True, stenhousejr, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,21944,,21944,0x13663,21944,DLC_LIV_20_KENSETH_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,21945,,21945,0x136AB,21945,DLC_LIV_22_LOGANO_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1117, S_DRIVER_J_LOGANO, None, False, True, joeylogano, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924504,,-1
LIVERIE_c,21946,,21946,0x136F3,21946,DLC_LIV_51_SMITH_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1134, S_DRIVER_R_SMITH, None, False, True, ReganSmith, 131793153, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,21947,,21947,0x1373B,21947,DLC_LIV_6_PASTRANA_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(21846, S_DRIVER_T_PASTRANA, None, False, True, , 129106177, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,21948,,21948,0x13783,21948,DLC_LIV_78_BUSCH_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1095, S_DRIVER_K_BUSCH_01, None, False, True, kurtbusch, 131793153, True, True)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,21949,,21949,0x137CB,21949,DLC_LIV_83_REUTIMANN_2013,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1131, S_DRIVER_D_REUTIMANN, None, False, True, , 131727617, False, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,-1
LIVERIE_c,21966,,21966,0x13813,21966,DLC_2013_BLANK_CHEVY,"BaseColour_c(106, 181, 0)",,"DRIVER_c(12601, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21967,,21967,0x1385B,21967,DLC_2013_BLANK_DODGE,"BaseColour_c(106, 181, 0)",,"DRIVER_c(12608, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21969,,21969,0x138A3,21969,DLC_2013_BLANK_FORD,"BaseColour_c(106, 181, 0)",,"DRIVER_c(12609, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,21970,,21970,0x138EB,21970,DLC_2013_BLANK_TOYOTA,"BaseColour_c(106, 181, 0)",,"DRIVER_c(12610, S_DRIVER_TITLE, None, True, True, , 129106177, False, False)",False,False,DLCPACKAGE_c(7581),None,False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131858689,,-1
LIVERIE_c,22430,,22430,0x13933,22430,DLC_LIV_88_EARNHARDT_2013_9,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, True, DaleJr, 129106177, True, True)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, False, 25, 44, 97912, 127992851, [], 20.754, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_GORDON, S_HDRIVER_D_JARRET, False, 18.0, 23.0, 130.599, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 23.435, 16.0, 30.0, 26.984, 22.952, 0.98, Richmond)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131926279,,-1
LIVERIE_c,22483,,22483,0x1397B,22483,DLC_LIV_99_EDWARDS_2013_5,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, False, 4, 27, 160000, 128517918, [], 14.567, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, 22.0, 26.0, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 17.856, 19.0, 22.0, 21.465, 16.465, 0.98, Bristol Night)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131926040,,-1
LIVERIE_c,22571,,22571,0x139C3,22571,DLC_LIV_18_BUSCH_2013_2,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1096, S_DRIVER_K_BUSCH_02, None, False, True, kylebusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, False, 5, 35, 90988, 130876949, [], 37.135, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, 15.0, 26.0, 188.425, 160.166, 60, False, None, S_DRIVER_M_KENSETH, [], 42.76, 19.0, 33.0, 46.816, 40.135, 0.99, Auto Club)",False,"RACESERIES_c(22538, S_SERIES_SPRINT_CUP, 22539, [], [], 2014, False, None)",False,131924760,,-1
LIVERIE_c,22572,,22572,0x13A0B,22572,DLC_LIV_39_NEWMAN_2013_6,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, True, RyanJNewman, 131793153, True, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, False, 25, 44, 97912, 127992851, [], 20.754, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_GORDON, S_HDRIVER_D_JARRET, False, 18.0, 23.0, 130.599, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 23.435, 16.0, 30.0, 26.984, 22.952, 0.98, Richmond)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131926279,,-1
LIVERIE_c,22656,,22656,0x13A53,22656,DLC_LIV_39_NEWMAN_2013_8,"BaseColour_c(106, 181, 0)",,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, True, RyanJNewman, 131793153, True, False)",True,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, False, 5, 35, 90988, 130876949, [], 37.135, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, 15.0, 26.0, 188.425, 160.166, 60, False, None, S_DRIVER_M_KENSETH, [], 42.76, 19.0, 33.0, 46.816, 40.135, 0.99, Auto Club)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924760,,-1
LIVERIE_c,22830,,22830,0x13A9B,22830,CAREER_CHEVY_4,"BaseColour_c(34, 74, 136)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,4
LIVERIE_c,22831,,22831,0x13AE3,22831,CAREER_CHEVY_1,"BaseColour_c(55, 69, 125)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,1
LIVERIE_c,22832,,22832,0x13B2B,22832,CAREER_CHEVY_2,"BaseColour_c(245, 173, 5)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,2
LIVERIE_c,22833,,22833,0x13B73,22833,CAREER_CHEVY_3,"BaseColour_c(23, 29, 36)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,3
LIVERIE_c,22834,,22834,0x13BBB,22834,CAREER_CHEVY_5,"BaseColour_c(45, 155, 198)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, [], [], 2013, False, None)",False,131924504,,5
LIVERIE_c,22835,,22835,0x13C03,22835,CAREER_CHEVY_6,"BaseColour_c(244, 244, 244)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)",False,131924504,,6
LIVERIE_c,22836,,22836,0x13C4B,22836,CAREER_CHEVY_7,"BaseColour_c(74, 124, 255)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)",False,131924504,,7
LIVERIE_c,22837,,22837,0x13C93,22837,CAREER_CHEVY_8,"BaseColour_c(210, 21, 21)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)",False,131924504,,8
LIVERIE_c,22838,,22838,0x13CDB,22838,CAREER_CHEVY_9,"BaseColour_c(119, 120, 116)",S_LIV_PRIMARY,None,False,False,DLCPACKAGE_c(7581),"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)",False,131924504,,9
